#
#<?php die('Forbidden.'); ?>
#Date: 2013-01-14 17:21:35 UTC
#Software: Joomla Platform 11.4.0 Stable [ Brian Kernighan ] 03-Jan-2012 00:00 GMT

#Fields: date	time	user	desc
2013-01-14	18:17:31	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:17:31	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:19:31	(0)	Joomla post DATA
2013-01-14	18:19:31	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:19:31	(0)	php post DATA
2013-01-14	18:19:31	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:19:31	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:19:33	(0)	Joomla post DATA
2013-01-14	18:19:33	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:19:33	(0)	php post DATA
2013-01-14	18:19:33	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:19:33	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:22:35	(0)	Joomla post DATA
2013-01-14	18:22:35	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:22:35	(0)	php post DATA
2013-01-14	18:22:35	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:22:36	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:22:38	(0)	Joomla post DATA
2013-01-14	18:22:38	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:22:38	(0)	php post DATA
2013-01-14	18:22:38	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:22:38	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:27:39	(0)	Joomla post DATA
2013-01-14	18:27:39	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:27:39	(0)	php post DATA
2013-01-14	18:27:39	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:27:39	(0)	Joomla post DATA
2013-01-14	18:27:39	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:27:39	(0)	php post DATA
2013-01-14	18:27:39	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:27:39	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:27:39	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:27:41	(0)	Joomla post DATA
2013-01-14	18:27:41	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:27:41	(0)	php post DATA
2013-01-14	18:27:41	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:27:41	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:27:41	(0)	Joomla post DATA
2013-01-14	18:27:41	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:27:41	(0)	php post DATA
2013-01-14	18:27:41	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:27:41	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:29:45	(0)	Joomla post DATA
2013-01-14	18:29:45	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:29:45	(0)	php post DATA
2013-01-14	18:29:45	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:29:45	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:29:47	(0)	Joomla post DATA
2013-01-14	18:29:47	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:29:47	(0)	php post DATA
2013-01-14	18:29:47	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:29:47	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:32:43	(0)	Joomla post DATA
2013-01-14	18:32:43	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:32:43	(0)	php post DATA
2013-01-14	18:32:43	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:32:43	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:32:46	(0)	Joomla post DATA
2013-01-14	18:32:46	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:32:46	(0)	php post DATA
2013-01-14	18:32:46	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:32:46	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:37:50	(0)	Joomla post DATA
2013-01-14	18:37:50	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:37:50	(0)	php post DATA
2013-01-14	18:37:50	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:37:50	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:37:50	(0)	Joomla post DATA
2013-01-14	18:37:50	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:37:50	(0)	php post DATA
2013-01-14	18:37:50	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:37:50	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:37:52	(0)	Joomla post DATA
2013-01-14	18:37:52	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:37:52	(0)	php post DATA
2013-01-14	18:37:52	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:37:52	(0)	Joomla post DATA
2013-01-14	18:37:52	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:37:52	(0)	php post DATA
2013-01-14	18:37:52	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:37:52	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:37:52	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:39:50	(0)	Joomla post DATA
2013-01-14	18:39:50	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:39:50	(0)	php post DATA
2013-01-14	18:39:50	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:39:50	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:39:53	(0)	Joomla post DATA
2013-01-14	18:39:53	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:39:53	(0)	php post DATA
2013-01-14	18:39:53	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:39:53	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:42:56	(0)	Joomla post DATA
2013-01-14	18:42:56	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:42:56	(0)	php post DATA
2013-01-14	18:42:56	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:42:56	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:42:58	(0)	Joomla post DATA
2013-01-14	18:42:58	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:42:58	(0)	php post DATA
2013-01-14	18:42:58	(0)	{"orderID":"JT_FP8B4_00000109","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602584","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"7E965625FADE727C34475DDAB7697686DA8ABFC1"}
2013-01-14	18:42:58	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:48:01	(0)	Joomla post DATA
2013-01-14	18:48:01	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:48:01	(0)	php post DATA
2013-01-14	18:48:01	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:48:01	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:48:02	(0)	Joomla post DATA
2013-01-14	18:48:02	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:48:02	(0)	php post DATA
2013-01-14	18:48:02	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:48:02	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:48:03	(0)	Joomla post DATA
2013-01-14	18:48:03	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:48:03	(0)	php post DATA
2013-01-14	18:48:03	(0)	{"orderID":"JT_6F0EO_00000111","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18602901","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"325750C793DE5312FB00FE0FC15F593D668EE344"}
2013-01-14	18:48:03	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:48:03	(0)	Joomla post DATA
2013-01-14	18:48:03	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:48:03	(0)	php post DATA
2013-01-14	18:48:03	(0)	{"orderID":"JT_10GD7_00000110","currency":"USD","amount":"0.03","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"name of your client","TRXDATE":"01\/14\/13","PAYID":"18602704","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"E6DF1B97E25970F947182711E9133E5ECAF497E1"}
2013-01-14	18:48:03	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:50:04	(0)	Joomla post DATA
2013-01-14	18:50:04	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:50:04	(0)	php post DATA
2013-01-14	18:50:04	(0)	{"orderID":"JT_MB2FG_00000112","currency":"USD","amount":"0.01","PM":"CreditCard","ACCEPTANCE":"test123","STATUS":"9","CARDNO":"XXXXXXXXXXXX1111","ED":"0214","CN":"sagar_c@tekdi.net","TRXDATE":"01\/14\/13","PAYID":"18603030","NCERROR":"0","BRAND":"VISA","IP":"202.88.154.166","SHASIGN":"FA6E601B154B96CE1F5C09CA40DDB29D1B7B6602"}
2013-01-14	18:50:04	(0)	{"raw_data":null,"JT_CLIENT":"com_jticketing"}
2013-01-14	18:50:05	(0)	Joomla post DATA
